node_id_start,node_id_end,rel_type,link,status,start_date,end_date,sourceID
240410138,240400041,officer_of,Designated Representative,,,,
240410139,240400041,officer_of,Person of Significant Control,,,,
240410140,240400041,officer_of,Person of Significant Control,,,,
240410141,240400042,officer_of,Person of Significant Control,,,,
240410142,240400043,officer_of,Designated Representative,,,,
240410143,240400043,officer_of,Person of Significant Control,,01-MAR-2018,,
240410144,240400044,officer_of,Designated Representative,,,,
240410145,240400044,officer_of,Person of Significant Control,,01-MAR-2018,,
240410146,240400045,officer_of,Designated Representative,,,,
240410147,240400045,officer_of,Person of Significant Control,,17-DEC-2019,,
240410148,240400046,officer_of,Person of Significant Control,,,,
240410149,240400046,officer_of,Person of Significant Control,,01-MAR-2018,,
240410150,240400046,officer_of,Designated Representative,,,,
240410151,240400046,officer_of,Person of Significant Control,,,,
240410152,240400046,officer_of,Person of Significant Control,,01-MAR-2018,,
240410153,240400046,officer_of,Person of Significant Control,,,,
240410154,240400047,officer_of,Designated Representative,,,,
240410155,240400047,officer_of,Person of Significant Control,,01-MAR-2018,,
240410156,240400047,officer_of,Person of Significant Control,,01-MAR-2018,,
240410157,240400048,officer_of,Person of Significant Control,,01-MAR-2018,,
240410158,240400048,officer_of,Designated Representative,,,,
240410159,240400048,officer_of,Person of Significant Control,,01-MAR-2018,,
240410160,240400049,officer_of,Person of Significant Control,,01-MAR-2018,,
240410161,240400049,officer_of,Person of Significant Control,,01-MAR-2018,,
240410162,240400049,officer_of,Designated Representative,,,,
240410163,240400049,officer_of,Person of Significant Control,,01-MAR-2018,,
240410164,240400050,officer_of,Person of Significant Control,,01-MAR-2018,,
240410165,240400050,officer_of,Person of Significant Control,,01-MAR-2018,,
240410166,240400050,officer_of,Person of Significant Control,,01-MAR-2018,,
240410167,240400050,officer_of,Person of Significant Control,,01-MAR-2018,,
240410168,240400050,officer_of,Designated Representative,,,,
240410169,240400050,officer_of,Person of Significant Control,,01-MAR-2018,,
240410170,240400051,officer_of,Person of Significant Control,,01-MAR-2018,,
240410171,240400051,officer_of,Person of Significant Control,,01-MAR-2018,,
240410172,240400051,officer_of,Designated Representative,,,,
240410173,240400051,officer_of,Person of Significant Control,,01-MAR-2018,,
240410174,240400051,officer_of,Person of Significant Control,,01-MAR-2018,,
240410175,240400052,officer_of,Person of Significant Control,,01-MAR-2018,,
240410176,240400052,officer_of,Designated Representative,,,,
240410177,240400052,officer_of,Person of Significant Control,,01-MAR-2018,,
240410178,240400053,officer_of,Designated Representative,,,,
240410179,240400053,officer_of,Person of Significant Control,,01-MAR-2018,,
240410180,240400053,officer_of,Person of Significant Control,,01-MAR-2018,,
240410181,240400054,officer_of,Designated Representative,,,,
240410182,240400054,officer_of,Person of Significant Control,,,,
240410183,240400055,officer_of,Designated Representative,,,,
240410184,240400055,officer_of,Person of Significant Control,,05-MAR-2019,,
240410185,240400055,officer_of,Person of Significant Control,,05-MAR-2019,,
240410186,240400056,officer_of,Designated Representative,,,,
240410187,240400056,officer_of,Person of Significant Control,,01-MAR-2018,,
240410188,240400057,officer_of,Person of Significant Control,,01-MAR-2018,,
240410189,240400057,officer_of,Designated Representative,,,,
240410190,240400058,officer_of,Person of Significant Control,,01-MAR-2018,,
240410191,240400058,officer_of,Designated Representative,,,,
240410192,240400059,officer_of,Person of Significant Control,,01-MAR-2018,,
240410193,240400059,officer_of,Designated Representative,,,,
240410194,240400060,officer_of,Designated Representative,,,,
240410195,240400060,officer_of,Person of Significant Control,,01-MAR-2018,,
240410196,240400061,officer_of,Person of Significant Control,,09-SEP-2019,,
240410197,240400061,officer_of,Designated Representative,,,,
240410198,240400061,officer_of,Person of Significant Control,,10-JUN-2019,09-SEP-2019,
240410199,240400061,officer_of,Person of Significant Control,,17-MAY-2019,10-JUN-2019,
240410200,240400062,officer_of,Designated Representative,,,,
240410201,240400062,officer_of,Person of Significant Control,,01-MAR-2018,,
240410202,240400062,officer_of,Person of Significant Control,,01-MAR-2018,,
240410203,240400063,officer_of,Designated Representative,,,,
240410204,240400063,officer_of,Person of Significant Control,,01-MAR-2018,,
240410205,240400063,officer_of,Person of Significant Control,,01-MAR-2018,,
240410206,240400063,officer_of,Person of Significant Control,,01-MAR-2018,,
240410207,240400064,officer_of,Person of Significant Control,,01-MAR-2018,,
240410208,240400064,officer_of,Designated Representative,,,,
240410209,240400065,officer_of,Person of Significant Control,,01-MAR-2018,,
240410210,240400065,officer_of,Designated Representative,,,,
240410211,240400065,officer_of,Person of Significant Control,,01-MAR-2018,,
240410212,240400066,officer_of,Person of Significant Control,,01-MAR-2018,,
240410213,240400066,officer_of,Designated Representative,,,,
240410214,240400067,officer_of,Designated Representative,,,,
240410215,240400067,officer_of,Person of Significant Control,,01-MAR-2018,,
240410216,240400067,officer_of,Person of Significant Control,,01-MAR-2018,,
240410217,240400068,officer_of,Designated Representative,,,,
240410218,240400068,officer_of,Person of Significant Control,,01-MAR-2018,,
240410219,240400069,officer_of,Designated Representative,,,,
240410220,240400069,officer_of,Person of Significant Control,,01-MAR-2018,,
240410221,240400070,officer_of,Designated Representative,,,,
240410222,240400070,officer_of,Person of Significant Control,,01-MAR-2018,,
240410223,240400071,officer_of,Designated Representative,,,,
240410224,240400071,officer_of,Person of Significant Control,,01-MAR-2018,,
240410225,240400072,officer_of,Person of Significant Control,,01-MAR-2018,,
240410226,240400072,officer_of,Designated Representative,,,,
240410227,240400072,officer_of,Person of Significant Control,,01-MAR-2018,,
240410228,240400073,officer_of,Person of Significant Control,,01-MAR-2018,,
240410229,240400073,officer_of,Person of Significant Control,,01-MAR-2018,,
240410230,240400073,officer_of,Designated Representative,,,,
240410231,240400074,officer_of,Person of Significant Control,,01-MAR-2018,,
240410232,240400074,officer_of,Person of Significant Control,,01-MAR-2018,,
240410233,240400074,officer_of,Designated Representative,,,,
240410234,240400075,officer_of,Designated Representative,,,,
240410235,240400075,officer_of,Person of Significant Control,,01-MAR-2018,,
240410236,240400076,officer_of,Person of Significant Control,,01-MAR-2018,,
240410237,240400076,officer_of,Designated Representative,,,,
240410238,240400076,officer_of,Person of Significant Control,,01-MAR-2018,,
240410239,240400077,officer_of,Designated Representative,,,,
240410240,240400077,officer_of,Person of Significant Control,,01-MAR-2018,,
240410241,240400078,officer_of,Designated Representative,,,,
240410242,240400078,officer_of,Person of Significant Control,,01-MAR-2018,,
240410243,240400079,officer_of,Designated Representative,,,,
240410244,240400079,officer_of,Person of Significant Control,,01-MAR-2018,,
240410245,240400080,officer_of,Designated Representative,,,,
240410246,240400080,officer_of,Person of Significant Control,,01-MAR-2018,,
240410247,240400080,officer_of,Person of Significant Control,,01-MAR-2018,,
240410248,240400081,officer_of,Designated Representative,,,,
240410249,240400081,officer_of,Person of Significant Control,,01-MAR-2018,,
240410250,240400082,officer_of,Designated Representative,,,,
240410251,240400082,officer_of,Person of Significant Control,,01-MAR-2018,,
240410252,240400082,officer_of,Person of Significant Control,,01-MAR-2018,,
240410253,240400083,officer_of,Designated Representative,,,,
240410254,240400083,officer_of,Person of Significant Control,,01-MAR-2018,,
240410255,240400083,officer_of,Person of Significant Control,,01-MAR-2018,,
240410256,240400084,officer_of,Designated Representative,,,,
240410257,240400084,officer_of,Person of Significant Control,,01-MAR-2018,,
240410258,240400084,officer_of,Person of Significant Control,,01-MAR-2018,,
240410259,240400085,officer_of,Person of Significant Control,,01-MAR-2018,,
240410260,240400085,officer_of,Designated Representative,,,,
240410261,240400085,officer_of,Person of Significant Control,,01-MAR-2018,,
240410262,240400085,officer_of,Person of Significant Control,,01-MAR-2018,,
240410263,240400086,officer_of,Person of Significant Control,,01-MAR-2018,,
240410264,240400086,officer_of,Designated Representative,,,,
240410265,240400086,officer_of,Person of Significant Control,,01-MAR-2018,,
240410266,240400087,officer_of,Person of Significant Control,,18-DEC-2018,,
240410267,240400087,officer_of,Designated Representative,,,,
240410268,240400087,officer_of,Person of Significant Control,,18-DEC-2018,,
240410269,240400088,officer_of,Designated Representative,,,,
240410270,240400088,officer_of,Person of Significant Control,,01-MAR-2018,,
240410271,240400088,officer_of,Person of Significant Control,,01-MAR-2018,,
240410272,240400089,officer_of,Designated Representative,,,,
240410273,240400089,officer_of,Person of Significant Control,,14-FEB-2020,,
240410274,240400090,officer_of,Designated Representative,,,,
240410275,240400090,officer_of,Person of Significant Control,,01-NOV-2018,,
240410276,240400091,officer_of,Designated Representative,,,,
240410277,240400091,officer_of,Person of Significant Control,,01-MAR-2018,,
240410278,240400091,officer_of,Person of Significant Control,,01-MAR-2018,,
240410279,240400092,officer_of,Person of Significant Control,,01-MAR-2018,,
240410280,240400092,officer_of,Designated Representative,,,,
240410281,240400092,officer_of,Person of Significant Control,,01-MAR-2018,,
240410282,240400093,officer_of,Designated Representative,,,,
240410283,240400093,officer_of,Person of Significant Control,,01-MAR-2018,,
240410284,240400094,officer_of,Designated Representative,,,,
240410285,240400094,officer_of,Person of Significant Control,,01-MAR-2018,,
240410286,240400095,officer_of,Person of Significant Control,,21-AUG-2018,,
240410287,240400095,officer_of,Person of Significant Control,,01-MAR-2018,21-AUG-2018,
240410288,240400095,officer_of,Person of Significant Control,,01-MAR-2018,21-AUG-2018,
240410289,240400096,officer_of,Designated Representative,,,,
240410290,240400096,officer_of,Person of Significant Control,,01-MAR-2018,,
240410291,240400096,officer_of,Person of Significant Control,,01-MAR-2018,,
240410292,240400095,officer_of,Designated Representative,,,,
240410293,240400097,officer_of,Designated Representative,,,,
240410294,240400097,officer_of,Person of Significant Control,,01-MAR-2018,,
240410295,240400098,officer_of,Designated Representative,,,,
240410296,240400098,officer_of,Person of Significant Control,,01-MAR-2018,,
240410297,240400099,officer_of,Person of Significant Control,,01-MAR-2018,,
240410298,240400099,officer_of,Person of Significant Control,,01-MAR-2018,,
240410299,240400099,officer_of,Designated Representative,,,,
240410300,240400099,officer_of,Person of Significant Control,,01-MAR-2018,,
240410301,240400099,officer_of,Person of Significant Control,,01-MAR-2018,,
240410302,240400100,officer_of,Designated Representative,,,,
240410303,240400100,officer_of,Person of Significant Control,,01-MAR-2018,,
240410304,240400100,officer_of,Person of Significant Control,,01-MAR-2018,,
240410305,240400101,officer_of,Designated Representative,,,,
240410306,240400101,officer_of,Person of Significant Control,,29-AUG-2018,,
240410307,240400101,officer_of,Person of Significant Control,,29-AUG-2018,,
240410308,240400101,officer_of,Person of Significant Control,,29-AUG-2018,,
240410309,240400101,officer_of,Person of Significant Control,,29-AUG-2018,,
240410310,240400102,officer_of,Designated Representative,,,,
240410311,240400102,officer_of,Person of Significant Control,,01-JAN-2020,,
240410312,240400102,officer_of,Person of Significant Control,,01-MAR-2018,01-JAN-2020,
240410313,240400103,officer_of,Designated Representative,,,,
240410314,240400103,officer_of,Person of Significant Control,,01-MAR-2018,,
240410315,240400103,officer_of,Person of Significant Control,,01-FEB-2018,,
240410316,240400104,officer_of,Person of Significant Control,,01-MAR-2018,,
240410317,240400104,officer_of,Designated Representative,,,,
240410318,240400105,officer_of,Designated Representative,,,,
240410319,240400105,officer_of,Person of Significant Control,,01-MAR-2018,,
240410320,240400106,officer_of,Person of Significant Control,,01-MAR-2018,,
240410321,240400106,officer_of,Designated Representative,,,,
240410322,240400107,officer_of,Person of Significant Control,,01-MAR-2018,,
240410323,240400107,officer_of,Designated Representative,,,,
240410324,240400107,officer_of,Person of Significant Control,,01-MAR-2018,,
240410325,240400108,officer_of,Designated Representative,,,,
240410326,240400108,officer_of,Person of Significant Control,,01-MAR-2018,,
240410327,240400109,officer_of,Person of Significant Control,,01-MAR-2018,,
240410328,240400109,officer_of,Designated Representative,,,,
240410329,240400110,officer_of,Person of Significant Control,,01-MAR-2018,,
240410330,240400110,officer_of,Person of Significant Control,,01-MAR-2018,,
240410331,240400110,officer_of,Designated Representative,,,,
240410332,240400111,officer_of,Person of Significant Control,,,,
240410333,240400111,officer_of,Designated Representative,,,,
240410334,240400111,officer_of,Person of Significant Control,,,,
240410335,240400111,officer_of,Person of Significant Control,,,,
240410336,240400112,officer_of,Designated Representative,,,,
240410337,240400112,officer_of,Person of Significant Control,,01-MAR-2018,,
240410338,240400112,officer_of,Person of Significant Control,,01-MAR-2018,,
240410339,240400112,officer_of,Person of Significant Control,,01-MAR-2018,,
240410340,240400113,officer_of,Designated Representative,,,,
240410341,240400113,officer_of,Person of Significant Control,,01-MAR-2018,,
240410342,240400113,officer_of,Person of Significant Control,,01-MAR-2018,,
240410343,240400114,officer_of,Designated Representative,,,,
240410344,240400114,officer_of,Person of Significant Control,,01-JUL-2019,,
240410345,240400114,officer_of,Person of Significant Control,,01-JUL-2019,,
240410346,240400114,officer_of,Person of Significant Control,,01-JUL-2019,,
240410347,240400115,officer_of,Designated Representative,,,,
240410348,240400115,officer_of,Person of Significant Control,,01-MAR-2018,,
240410349,240400116,officer_of,Person of Significant Control,,01-MAR-2018,,
240410350,240400116,officer_of,Designated Representative,,,,
240410351,240400116,officer_of,Person of Significant Control,,01-MAR-2018,,
240410352,240400117,officer_of,Person of Significant Control,,01-MAR-2018,,
240410353,240400117,officer_of,Designated Representative,,,,
240410354,240400117,officer_of,Person of Significant Control,,01-MAR-2018,,
240410355,240400118,officer_of,Designated Representative,,,,
240410356,240400118,officer_of,Person of Significant Control,,01-MAR-2018,,
240410357,240400119,officer_of,Designated Representative,,,,
240410358,240400119,officer_of,Person of Significant Control,,01-MAR-2018,,
240410359,240400120,officer_of,Designated Representative,,,,
240410360,240400120,officer_of,Person of Significant Control,,01-MAR-2018,,
240410361,240400121,officer_of,Designated Representative,,,,
240410362,240400121,officer_of,Person of Significant Control,,01-MAR-2018,,
240410363,240400122,officer_of,Designated Representative,,,,
240410364,240400122,officer_of,Person of Significant Control,,01-MAR-2018,,
240410365,240400122,officer_of,Person of Significant Control,,01-MAR-2018,,
240410366,240400123,officer_of,Person of Significant Control,,01-MAR-2018,,
240410367,240400123,officer_of,Designated Representative,,,,
240410368,240400124,officer_of,Person of Significant Control,,01-MAR-2018,,
240410369,240400124,officer_of,Designated Representative,,,,
240410370,240400124,officer_of,Person of Significant Control,,01-MAR-2018,,
240410371,240400124,officer_of,Person of Significant Control,,01-MAR-2018,,
240410372,240400125,officer_of,Designated Representative,,,,
240410373,240400125,officer_of,Person of Significant Control,,,,
240410374,240400126,officer_of,Person of Significant Control,,01-MAR-2018,,
240410375,240400126,officer_of,Designated Representative,,,,
240410376,240400127,officer_of,Designated Representative,,,,
240410377,240400127,officer_of,Person of Significant Control,,01-MAR-2018,,
240410378,240400128,officer_of,Designated Representative,,,,
240410379,240400128,officer_of,Person of Significant Control,,01-MAR-2018,,
240410380,240400129,officer_of,Designated Representative,,,,
240410381,240400129,officer_of,Person of Significant Control,,01-MAR-2018,,
240410382,240400129,officer_of,Person of Significant Control,,01-MAR-2018,,
240410383,240400129,officer_of,Designated Representative,,,,
240410384,240400130,officer_of,Person of Significant Control,,01-MAR-2018,,
240410385,240400130,officer_of,Designated Representative,,,,
240410386,240400130,officer_of,Person of Significant Control,,01-MAR-2018,,
240410387,240400131,officer_of,Designated Representative,,,,
240410388,240400131,officer_of,Person of Significant Control,,01-MAR-2018,,
240410389,240400132,officer_of,Designated Representative,,,,
240410390,240400132,officer_of,Person of Significant Control,,18-MAY-2018,,
240410391,240400133,officer_of,Person of Significant Control,,01-MAR-2018,,
240410392,240400133,officer_of,Designated Representative,,,,
240410393,240400134,officer_of,Designated Representative,,,,
240410394,240400134,officer_of,Person of Significant Control,,01-MAR-2018,,
240410395,240400135,officer_of,Person of Significant Control,,11-JUL-2018,,
240410396,240400135,officer_of,Designated Representative,,,,
240410397,240400135,officer_of,Person of Significant Control,,11-JUL-2018,,
240410398,240400136,officer_of,Person of Significant Control,,,,
240410399,240400137,officer_of,Designated Representative,,,,
240410400,240400137,officer_of,Person of Significant Control,,01-MAR-2018,,
240410401,240400138,officer_of,Designated Representative,,,,
240410402,240400138,officer_of,Person of Significant Control,,01-MAR-2018,,
240410403,240400138,officer_of,Person of Significant Control,,01-MAR-2018,,
240410404,240400139,officer_of,Designated Representative,,,,
240410405,240400139,officer_of,Person of Significant Control,,01-MAR-2018,,
240410406,240400140,officer_of,Designated Representative,,,,
240410407,240400140,officer_of,Person of Significant Control,,01-MAR-2018,,
240410408,240400141,officer_of,Designated Representative,,,,
240410409,240400141,officer_of,Person of Significant Control,,01-MAR-2018,,
240410410,240400141,officer_of,Person of Significant Control,,01-MAR-2018,,
240410411,240400142,officer_of,Designated Representative,,,,
240410412,240400142,officer_of,Person of Significant Control,,01-MAR-2018,,
240410413,240400142,officer_of,Person of Significant Control,,01-MAR-2018,,
240410414,240400143,officer_of,Designated Representative,,,,
240410415,240400143,officer_of,Person of Significant Control,,01-MAR-2018,,
240410416,240400144,officer_of,Designated Representative,,,,
240410417,240400144,officer_of,Person of Significant Control,,01-MAR-2018,,
240410418,240400144,officer_of,Person of Significant Control,,01-MAR-2018,,
240410419,240400145,officer_of,Person of Significant Control,,01-MAR-2018,,
240410420,240400145,officer_of,Designated Representative,,,,
240410421,240400145,officer_of,Person of Significant Control,,22-FEB-2019,,
240410422,240400145,officer_of,Person of Significant Control,,01-MAR-2018,22-FEB-2019,
240410423,240400145,officer_of,Person of Significant Control,,22-FEB-2019,,
240410424,240400145,officer_of,Person of Significant Control,,01-MAR-2018,22-FEB-2019,
240410425,240400145,officer_of,Person of Significant Control,,01-MAR-2018,22-FEB-2019,
240410426,240400145,officer_of,Designated Representative,,01-MAR-2018,,
240410426,240400145,officer_of,Designated Representative,,,,
240410427,240400146,officer_of,Person of Significant Control,,01-MAR-2018,,
240410428,240400146,officer_of,Designated Representative,,,,
240410429,240400146,officer_of,Person of Significant Control,,01-MAR-2018,,
240410430,240400146,officer_of,Person of Significant Control,,01-MAR-2018,,
240410431,240400147,officer_of,Designated Representative,,,,
240410432,240400147,officer_of,Person of Significant Control,,01-MAR-2018,,
240410433,240400148,officer_of,Designated Representative,,,,
240410434,240400148,officer_of,Person of Significant Control,,01-MAR-2018,,
240410435,240400149,officer_of,Designated Representative,,,,
240410436,240400149,officer_of,Person of Significant Control,,01-MAR-2018,,
240410437,240400149,officer_of,Person of Significant Control,,01-MAR-2018,,
240410438,240400150,officer_of,Person of Significant Control,,01-MAR-2018,,
240410439,240400150,officer_of,Designated Representative,,,,
240410440,240400150,officer_of,Person of Significant Control,,01-MAR-2018,,
240410441,240400150,officer_of,Person of Significant Control,,01-MAR-2018,,
240410442,240400151,officer_of,Designated Representative,,,,
240410443,240400151,officer_of,Person of Significant Control,,01-MAR-2018,,
240410444,240400152,officer_of,Person of Significant Control,,01-MAR-2018,,
240410445,240400152,officer_of,Designated Representative,,,,
240410446,240400152,officer_of,Person of Significant Control,,01-MAR-2018,,
240410447,240400153,officer_of,Designated Representative,,,,
240410448,240400153,officer_of,Person of Significant Control,,01-MAR-2018,,
240410449,240400153,officer_of,Person of Significant Control,,01-MAR-2018,,
240410450,240400154,officer_of,Designated Representative,,,,
240410451,240400154,officer_of,Person of Significant Control,,01-MAR-2018,,
240410452,240400155,officer_of,Person of Significant Control,,01-MAR-2018,,
240410453,240400155,officer_of,Designated Representative,,,,
240410454,240400155,officer_of,Person of Significant Control,,01-MAR-2018,,
240410455,240400155,officer_of,Person of Significant Control,,01-MAR-2018,,
240410456,240400156,officer_of,Designated Representative,,,,
240410457,240400156,officer_of,Person of Significant Control,,01-MAR-2018,,
240410458,240400157,officer_of,Designated Representative,,,,
240410459,240400157,officer_of,Person of Significant Control,,01-MAR-2018,,
240410460,240400157,officer_of,Person of Significant Control,,01-MAR-2018,,
240410461,240400158,officer_of,Designated Representative,,,,
240410462,240400158,officer_of,Person of Significant Control,,01-MAR-2018,,
240410463,240400158,officer_of,Person of Significant Control,,01-MAR-2018,,
240410464,240400159,officer_of,Designated Representative,,,,
240410465,240400159,officer_of,Person of Significant Control,,01-MAR-2018,,
240410466,240400159,officer_of,Person of Significant Control,,01-MAR-2018,,
240410467,240400160,officer_of,Person of Significant Control,,01-MAR-2018,,
240410468,240400160,officer_of,Designated Representative,,,,
240410469,240400161,officer_of,Designated Representative,,,,
240410470,240400161,officer_of,Person of Significant Control,,01-MAR-2018,,
240410471,240400161,officer_of,Person of Significant Control,,01-MAR-2018,,
240410472,240400161,officer_of,Person of Significant Control,,01-MAR-2018,,
240410473,240400162,officer_of,Designated Representative,,,,
240410474,240400162,officer_of,Person of Significant Control,,01-MAR-2018,,
240410475,240400163,officer_of,Person of Significant Control,,01-MAR-2018,,
240410476,240400163,officer_of,Designated Representative,,,,
240410477,240400163,officer_of,Person of Significant Control,,01-MAR-2018,,
240410478,240400164,officer_of,Person of Significant Control,,18-JUN-2019,,
240410479,240400164,officer_of,Designated Representative,,,,
240410480,240400164,officer_of,Person of Significant Control,,18-JUN-2019,31-DEC-2018,
240410481,240400164,officer_of,Person of Significant Control,,18-JUN-2019,,
240410482,240400165,officer_of,Designated Representative,,,,
240410483,240400165,officer_of,Person of Significant Control,,01-MAR-2018,,
240410484,240400165,officer_of,Person of Significant Control,,01-MAR-2018,,
240410485,240400166,officer_of,Person of Significant Control,,01-MAR-2018,,
240410486,240400166,officer_of,Designated Representative,,,,
240410487,240400166,officer_of,Person of Significant Control,,01-MAR-2018,,
240410488,240400167,officer_of,Person of Significant Control,,01-MAR-2018,,
240410489,240400167,officer_of,Person of Significant Control,,01-MAR-2018,,
240410490,240400167,officer_of,Designated Representative,,,,
240410491,240400168,officer_of,Designated Representative,,,,
240410492,240400168,officer_of,Person of Significant Control,,01-MAR-2018,,
240410493,240400169,officer_of,Person of Significant Control,,01-MAR-2018,,
240410494,240400169,officer_of,Designated Representative,,,,
240410495,240400169,officer_of,Person of Significant Control,,01-MAR-2018,,
240410496,240400169,officer_of,Person of Significant Control,,01-MAR-2018,,
240410497,240400170,officer_of,Person of Significant Control,,01-MAR-2018,,
240410498,240400170,officer_of,Designated Representative,,,,
240410499,240400170,officer_of,Person of Significant Control,,01-MAR-2018,,
240410500,240400170,officer_of,Person of Significant Control,,01-MAR-2018,,
240410501,240400170,officer_of,Person of Significant Control,,19-JUN-2019,,
240410502,240400170,officer_of,Person of Significant Control,,01-MAR-2018,,
240410503,240400170,officer_of,Person of Significant Control,,01-MAR-2018,,
240410504,240400171,officer_of,Person of Significant Control,,14-MAY-2018,,
240410505,240400171,officer_of,Person of Significant Control,,14-MAY-2018,,
240410506,240400171,officer_of,Designated Representative,,,,
240410507,240400172,officer_of,Designated Representative,,,,
240410508,240400172,officer_of,Person of Significant Control,,,,
240410509,240400173,officer_of,Designated Representative,,,,
240410510,240400173,officer_of,Person of Significant Control,,01-MAR-2018,,
240410511,240400173,officer_of,Person of Significant Control,,01-MAR-2018,,
240410512,240400173,officer_of,Person of Significant Control,,01-MAR-2018,,
240410513,240400174,officer_of,Designated Representative,,,,
240410514,240400174,officer_of,Person of Significant Control,,01-MAR-2018,,
240410515,240400175,officer_of,Designated Representative,,,,
240410516,240400175,officer_of,Person of Significant Control,,01-MAR-2018,,
240410517,240400175,officer_of,Person of Significant Control,,01-MAR-2018,,
240410518,240400176,officer_of,Person of Significant Control,,,,
240410519,240400176,officer_of,Person of Significant Control,,,,
240410520,240400177,officer_of,Designated Representative,,,,
240410521,240400177,officer_of,Person of Significant Control,,,,
240410522,240400177,officer_of,Person of Significant Control,,,,
240410523,240400176,officer_of,Designated Representative,,,,
240410524,240400178,officer_of,Person of Significant Control,,01-MAR-2018,,
240410525,240400178,officer_of,Designated Representative,,,,
240410526,240400178,officer_of,Person of Significant Control,,01-MAR-2018,,
240410527,240400178,officer_of,Person of Significant Control,,01-MAR-2018,,
240410528,240400179,officer_of,Designated Representative,,,,
240410529,240400179,officer_of,Person of Significant Control,,01-MAR-2018,,
240410530,240400179,officer_of,Person of Significant Control,,01-MAR-2018,,
240410531,240400180,officer_of,Designated Representative,,,,
240410532,240400180,officer_of,Person of Significant Control,,01-MAR-2018,,
240410533,240400181,officer_of,Designated Representative,,,,
240410534,240400181,officer_of,Person of Significant Control,,01-MAR-2018,,
240410535,240400181,officer_of,Person of Significant Control,,01-MAR-2018,,
240410536,240400182,officer_of,Person of Significant Control,,01-MAR-2018,,
240410537,240400182,officer_of,Designated Representative,,,,
240410538,240400182,officer_of,Person of Significant Control,,01-MAR-2018,,
240410539,240400182,officer_of,Person of Significant Control,,01-MAR-2018,,
240410540,240400183,officer_of,Person of Significant Control,,01-MAR-2018,,
240410541,240400183,officer_of,Designated Representative,,,,
240410542,240400183,officer_of,Person of Significant Control,,01-MAR-2018,01-DEC-2018,
240410543,240400183,officer_of,Person of Significant Control,,01-MAR-2018,16-APR-2019,
240410544,240400183,officer_of,Person of Significant Control,,16-APR-2019,,
240410545,240400183,officer_of,Person of Significant Control,,01-DEC-2018,,
240410546,240400184,officer_of,Designated Representative,,,,
240410547,240400184,officer_of,Person of Significant Control,,01-MAR-2018,,
240410548,240400185,officer_of,Person of Significant Control,,01-MAR-2018,,
240410549,240400185,officer_of,Designated Representative,,,,
240410550,240400186,officer_of,Person of Significant Control,,01-MAR-2018,,
240410551,240400186,officer_of,Person of Significant Control,,01-MAR-2018,,
240410552,240400186,officer_of,Designated Representative,,,,
240410553,240400186,officer_of,Person of Significant Control,,01-MAR-2018,,
240410554,240400187,officer_of,Person of Significant Control,,01-MAR-2018,,
240410555,240400187,officer_of,Designated Representative,,,,
240410556,240400187,officer_of,Person of Significant Control,,01-MAR-2018,,
240410557,240400187,officer_of,Person of Significant Control,,01-MAR-2018,,
240410558,240400188,officer_of,Person of Significant Control,,01-MAR-2018,,
240410559,240400188,officer_of,Person of Significant Control,,01-MAR-2018,,
240410560,240400188,officer_of,Designated Representative,,,,
240410561,240400189,officer_of,Designated Representative,,,,
240410562,240400189,officer_of,Person of Significant Control,,01-MAR-2018,,
240410563,240400190,officer_of,Person of Significant Control,,01-MAR-2018,,
240410564,240400190,officer_of,Designated Representative,,,,
240410565,240400190,officer_of,Person of Significant Control,,01-MAR-2018,,
240410566,240400190,officer_of,Person of Significant Control,,01-MAR-2018,,
240410567,240400190,officer_of,Person of Significant Control,,01-MAR-2018,,
240410568,240400190,officer_of,Person of Significant Control,,01-MAR-2018,,
240410569,240400191,officer_of,Person of Significant Control,,01-MAR-2018,,
240410570,240400191,officer_of,Designated Representative,,,,
240410571,240400191,officer_of,Person of Significant Control,,01-MAR-2018,,
240410572,240400192,officer_of,Person of Significant Control,,25-JUL-2018,,
240410573,240400192,officer_of,Designated Representative,,,,
240410574,240400192,officer_of,Person of Significant Control,,01-MAR-2018,,
240410575,240400192,officer_of,Person of Significant Control,,01-MAR-2018,29-NOV-2018,
240410576,240400192,officer_of,Person of Significant Control,,01-MAR-2018,29-NOV-2018,
240410577,240400193,officer_of,Designated Representative,,,,
240410578,240400193,officer_of,Person of Significant Control,,,,
240410579,240400193,officer_of,Designated Representative,,,,
240410580,240400194,officer_of,Designated Representative,,,,
240410581,240400194,officer_of,Person of Significant Control,,01-MAR-2018,,
240410582,240400195,officer_of,Person of Significant Control,,01-MAR-2018,,
240410583,240400195,officer_of,Designated Representative,,,,
240410584,240400196,officer_of,Person of Significant Control,,01-MAR-2018,24-JUN-2019,
240410585,240400196,officer_of,Person of Significant Control,,01-MAR-2018,24-JUN-2019,
240410586,240400196,officer_of,Designated Representative,,,,
240410587,240400196,officer_of,Person of Significant Control,,24-JUN-2019,,
240410588,240400196,officer_of,Person of Significant Control,,01-MAR-2018,,
240410589,240400196,officer_of,Person of Significant Control,,01-MAR-2018,,
240410590,240400197,officer_of,Person of Significant Control,,01-MAR-2018,,
240410591,240400197,officer_of,Designated Representative,,,,
240410592,240400198,officer_of,Designated Representative,,,,
240410593,240400198,officer_of,Person of Significant Control,,,,
240410594,240400199,officer_of,Designated Representative,,,,
